DocID,FilerName,MemberName,Sate,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500018205,Joyce Beatty,"Beatty, Joyce",OH,3,2017,"San Juan, PR",Original,8/23/2017,8/27/2017,United Retailers Association of Puerto Rico
500018206,Alex Payne,"Scott, Robert",VA,3,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018206,Alex Payne,"Scott, Robert",VA,3,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018207,Mecole Hayes,"Maloney, Sean",NY,18,2017,"St. Louis, MO",Original,8/23/2017,8/25/2017,St. Louis AgriBusiness Club
500018208,Michael Vincent DeFilippis,"Young, Don",AK,0,2017,"New York, NY",Original,8/31/2017,8/31/2017,Wildlife Conservation Society
500018209,Jesse von Stein,"Young, Don",AK,0,2017,"St. Louis, MO",Original,8/23/2017,8/25/2017,St. Louis AgriBusiness Club
500018210,Marshall Yates,"Brooks, Mo",AL,5,2017,"Gettysburg, PA",Original,8/21/2017,8/24/2017,National Park Foundation
500018211,David Cicilline,"Cicilline, David",RI,1,2017,"Bangui, Central African Republ",Original,9/21/2017,9/26/2017,United Nations Foundation
500018212,Blair McClure Wristen,"McEachin, A.",VA,4,2017,"Fargo, ND",Original,8/31/2017,9/1/2017,Red River Valley Sugarbeet Education Foundation
500018213,Alex Eveland,"Kind, Ron",WI,3,2017,"Gettysburg, PA",Original,8/24/2017,8/24/2017,National Park Foundation
500018214,Dennis Sills,"Butterfield, G.",NC,1,2017,"Denver, CO",Original,8/20/2017,8/22/2017,Alliance to Save Energy
500018215,Crystal Price,"Serrano, Jose",NY,15,2017,"St. Louis, MO",Original,8/23/2017,8/25/2017,St. Louis AgriBusiness Club
500018216,Thomas Mahr,"Hoyer, Steny",MD,5,2017,"Cleveland, OH",Original,8/28/2017,8/29/2017,Aspen Institute Education and Society Program
500018217,Stephanie Gadbois,"Goodlatte, Bob",VA,6,2017,"Raleigh, NC",Original,8/22/2017,8/24/2017,North Carolina Agribusiness Council
500018218,Richard Meltzer,"Pelosi, Nancy",CA,12,2017,"Cleveland, OH",Original,8/28/2017,8/29/2017,Aspen Institute Education and Society Program
500018219,Samuel J. Spector,"Murphy, Tim",PA,18,2017,"Beijing, China",Original,8/26/2017,9/4/2017,American Foreign Policy Council
500018219,Samuel J. Spector,"Murphy, Tim",PA,18,2017,"Xining, China",Original,8/26/2017,9/4/2017,American Foreign Policy Council
500018220,Armita Pedramrazi,"Davis, Susan",CA,53,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018220,Armita Pedramrazi,"Davis, Susan",CA,53,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018221,Clay Montgomery,"Rogers, Harold",KY,5,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018221,Clay Montgomery,"Rogers, Harold",KY,5,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018222,Clinton Jones,"Hensarling, Jeb",TX,5,2017,"Cleveland, OH",Original,8/28/2017,8/29/2017,Aspen Institute Education and Society Program
500018223,Theresa Dumais,"Waters, Maxine",CA,43,2017,"Cleveland, OH",Original,8/28/2017,8/29/2017,Aspen Institute Education and Society Program
500018224,Elizabeth McElvein,"Conyers, John",MI,13,2017,"San Francisco, CA",Original,8/14/2017,8/17/2017,Stanford University
500018225,John Patrick Megahan,"Royce, Edward",CA,39,2017,"Beijing, China",Original,8/26/2017,9/2/2017,American Foreign Policy Council
500018225,John Patrick Megahan,"Royce, Edward",CA,39,2017,"Xining, China",Original,8/26/2017,9/2/2017,American Foreign Policy Council
500018226,Nicholas Y. Uehlecke,"Brady, Kevin",TX,8,2017,"San Diego, CA",Original,8/27/2017,8/30/2017,Inland Empire Association of Health Underwriters
500018227,Denise Forte,"Scott, Robert",VA,3,2017,"Cleveland, OH",Original,8/28/2017,8/29/2017,Aspen Institute Education and Society Program
500018228,Maxine Waters,"Waters, Maxine",CA,43,2017,"New York, NY",Original,8/3/2017,8/3/2017,"ABC ""The View"""
500018229,William R Archer,"Fortenberry, Jeff",NE,1,2017,"Bangui, Central African Republ",Original,8/21/2017,8/28/2017,United Nations Foundation
500018230,Amy M Jones,"Foxx, Virginia",NC,5,2017,"Cleveland, OH",Original,8/28/2017,8/29/2017,Aspen Institute Education and Society Program
500018231,Emily E. Slack,"Foxx, Virginia",NC,5,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018231,Emily E. Slack,"Foxx, Virginia",NC,5,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018232,James Redstone,"Foxx, Virginia",NC,5,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018232,James Redstone,"Foxx, Virginia",NC,5,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018233,James McGovern,"McGovern, James",MA,2,2017,"Bogota, Colombia",Original,8/25/2017,8/29/2017,Washington Office on Latin America
500018233,James McGovern,"McGovern, James",MA,2,2017,"Cali, Colombia",Original,8/25/2017,8/29/2017,Washington Office on Latin America
500018233,James McGovern,"McGovern, James",MA,2,2017,"Santander de Quilichao, Colomb",Original,8/25/2017,8/29/2017,Washington Office on Latin America
500018234,Cindy M. Buhl,"McGovern, James",MA,2,2017,"Bogota, Colombia",Original,8/25/2017,8/29/2017,Washington Office on Latin America
500018234,Cindy M. Buhl,"McGovern, James",MA,2,2017,"Cali, Colombia",Original,8/25/2017,8/29/2017,Washington Office on Latin America
500018234,Cindy M. Buhl,"McGovern, James",MA,2,2017,"Santander de Quilichao, Colomb",Original,8/25/2017,8/29/2017,Washington Office on Latin America
500018235,Maia Estes,"Brown, Anthony",MD,4,2017,"Berlin, Germany",Original,8/27/2017,9/1/2017,German Marshall Fund; Robert Bosch Stiftung
500018235,Maia Estes,"Brown, Anthony",MD,4,2017,"Hamburg, Germany",Original,8/27/2017,9/1/2017,German Marshall Fund; Robert Bosch Stiftung
500018236,Seth Tyler Haymore,"Budd, Ted",NC,13,2017,"Fargo, ND",Original,8/30/2017,9/1/2017,Red River Valley Sugarbeet Education Fund
500018238,Rosemary Lahasky,"Brady, Kevin",TX,8,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018238,Rosemary Lahasky,"Brady, Kevin",TX,8,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018239,Ryan Martin,"Brady, Kevin",TX,8,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018239,Ryan Martin,"Brady, Kevin",TX,8,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018240,James Redstone,"Foxx, Virginia",NC,5,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018240,James Redstone,"Foxx, Virginia",NC,5,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018241,Emily Buckman,"Guthrie, Brett",KY,2,2017,"Benham, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018241,Emily Buckman,"Guthrie, Brett",KY,2,2017,"Pikeville, KY",Original,8/29/2017,8/31/2017,Jobs for the Future
500018242,Andrew Zach,"Walden, Greg",OR,2,2017,"Idaho Falls, ID",Original,8/29/2017,8/31/2017,Battelle Energy Alliance
500018243,Moira Bergin,"Thompson, Bennie",MS,2,2017,"San Francisco, CA",Original,8/14/2017,8/19/2017,Stanford University
500018245,Sheila Jackson Lee,"Jackson Lee, Sheila",TX,18,2017,"Las Vegas, NV",Original,2/28/2017,3/1/2017,National Association of Broadcasters
500018247,Rudolph T Layher Jr,"Bost, Mike",IL,12,2017,"St. Louis, MO",Original,8/23/2017,8/25/2017,St. Louis AgriBusiness Club
500018248,Bradley Schneider,"Schneider, Bradley",IL,10,2017,"Jerusalem, Israel",Original,8/1/2017,8/11/2017,American Israel Education Fund
500018248,Bradley Schneider,"Schneider, Bradley",IL,10,2017,"Tel Aviv, Israel",Original,8/1/2017,8/11/2017,American Israel Education Fund
500018248,Bradley Schneider,"Schneider, Bradley",IL,10,2017,"Tiberias, Israel",Original,8/1/2017,8/11/2017,American Israel Education Fund
500018249,Andrew Zach,"Walden, Greg",OR,2,2017,"Las Vegas, NV",Original,9/6/2017,9/7/2017,Access Intelligence
500018250,Dorcas Adekunle,"Watson Coleman, Bonnie",NJ,12,2017,"Detroit, MI",Original,9/14/2017,9/16/2017,National Foster Youth Institute
500018251,Essence Motley,"Rush, Bobby",IL,1,2017,"Detroit, MI",Original,9/14/2017,9/16/2017,National Foster Youth Institute
500018252,Andres Chovil,"Gabbard, Tulsi",HI,2,2017,"New York, NY",Original,9/15/2017,9/16/2017,Council on Foreign Relations
500018253,Andy Barr,"Barr, Andy",KY,6,2017,"Miami, FL",Original,9/17/2017,9/18/2017,Information Management Network
500018254,Lynne A. Weil,"DeGette, Diana",CO,1,2017,"New York, NY",Original,9/15/2017,9/15/2017,Council on Foreign Relations
500018255,Todd Sloves,"Crowley, Joseph",NY,14,2017,"Berlin, Germany",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018255,Todd Sloves,"Crowley, Joseph",NY,14,2017,"Brussels, Belgium",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018255,Todd Sloves,"Crowley, Joseph",NY,14,2017,"Paris, France",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018256,Robert Edmonson,"Pelosi, Nancy",CA,12,2017,"Berlin, Germany",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018256,Robert Edmonson,"Pelosi, Nancy",CA,12,2017,"Brussels, Belgium",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018256,Robert Edmonson,"Pelosi, Nancy",CA,12,2017,"Paris, France",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018257,Will Hurd,"Hurd, Will",TX,23,2017,"Kyiv, Ukraine",Original,9/14/2017,9/17/2017,Yalta European Strategy
500018258,Stoney Burke,"Hurd, Will",TX,23,2017,"Kyiv, Ukraine",Original,9/14/2017,9/17/2017,Yalta European Strategy
500018259,Jaclyn M. Cahan,"Lynch, Stephen",MA,8,2017,"New York, NY",Original,9/15/2017,9/15/2017,Council on Foreign Relations
500018260,Zach Silberman,"Kinzinger, Adam",IL,16,2017,"New York, NY",Original,9/15/2017,9/15/2017,Council on Foreign Relations
500018261,Jamie Geller,"Engel, Eliot",NY,16,2017,"New York, NY",Original,9/15/2017,9/16/2017,Council on Foreign Relations
500018262,Charlyn M. Stanberry,"Clarke, Yvette",NY,9,2017,"San Francisco, CA",Original,9/11/2017,9/13/2017,CTIA - The Wireless Association
500018263,Kathryn Grant,"Hoyer, Steny",MD,5,2017,Berlin Germany,Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018263,Kathryn Grant,"Hoyer, Steny",MD,5,2017,"Brussels, Belgium",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018263,Kathryn Grant,"Hoyer, Steny",MD,5,2017,"Paris, France",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018264,Jonathan Hirte,"Walberg, Tim",MI,7,2017,"San Francisco, CA",Original,9/11/2017,9/13/2017,CTIA - The Wireless Association
500018265,Emily Duhovny,"Tonko, Paul",NY,20,2017,"San Francisco, CA",Original,9/11/2017,9/13/2017,CTIA - The Wireless Association
500018266,Sheila Jackson Lee,"Jackson Lee, Sheila",TX,18,2017,"Las Vegas, Nevada",Amendment,2/28/2017,3/1/2017,National Association of Broadcasters
500018268,Aaron Allen,"Vargas, Juan",CA,51,2017,"New York, NY",Original,9/15/2017,9/15/2017,Council on Foreign Relations
500018269,Svetlana Matt,"McNerney, Jerry",CA,9,2017,"San Francisco, CA",Original,9/10/2017,9/13/2017,CTIA - The Wireless Association
500018270,Shira Siegel,"Lowey, Nita",NY,17,2017,"New York, NY",Original,9/15/2017,9/15/2017,Council on Foreign Relations
500018271,Chris Randle,"Jeffries, Hakeem",NY,8,2017,"Los Angeles, CA",Original,9/20/2017,9/23/2017,ACT The App Association
500018272,Katelyn Moore,"Marshall, Roger",KS,1,2017,"Santa Monica, CA",Original,9/20/2017,9/23/2017,ACT The App Association
500018273,Brieana Marticorena,"Ellison, Keith",MN,5,2017,"New York, NY",Original,9/15/2017,9/16/2017,Council on Foreign Relations
500018274,Landon Zinda,"Emmer, Tom",MN,6,2017,"Santa Monica, CA",Original,9/20/2017,9/23/2017,ACT The App Association
500018275,Mason Heilman,"Deutch, Theodore",FL,22,2017,"Los Angeles, CA",Original,9/20/2017,9/25/2017,ACT The App Association
500018276,Darin LaHood,"LaHood, Darin",IL,18,2017,"Beijing, China",Original,9/15/2017,9/24/2017,The National Committee on US-China Relations
500018276,Darin LaHood,"LaHood, Darin",IL,18,2017,"Jinan, China",Original,9/15/2017,9/24/2017,The National Committee on US-China Relations
500018276,Darin LaHood,"LaHood, Darin",IL,18,2017,"Qufu, China",Original,9/15/2017,9/24/2017,The National Committee on US-China Relations
500018277,Steve Russell,"Russell, Steve",OK,5,2017,"Krakow, Poland",Original,9/16/2017,9/21/2017,From the Depths
500018277,Steve Russell,"Russell, Steve",OK,5,2017,"Warsaw, Poland",Original,9/16/2017,9/21/2017,From the Depths
500018278,Jennifer Chan,"Jayapal, Pramila",WA,7,2017,"Santa Monica, CA",Original,9/20/2017,9/23/2017,ACT The App Association
500018279,Earl Blumenauer,"Blumenauer, Earl",OR,3,2017,"Denver, CO",Original,9/17/2017,9/20/2017,Rail~Volution
500018281,Roger Marshall,"Marshall, Roger",KS,1,2017,"Beijing, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018281,Roger Marshall,"Marshall, Roger",KS,1,2017,"Jinan, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018281,Roger Marshall,"Marshall, Roger",KS,1,2017,"Qudu, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018282,Cesar Gonzalez,"Diaz-Balart, Mario",FL,25,2017,"Guatemala City, Guatemala",Original,9/20/2017,9/22/2017,International Justice Mission
500018283,Joe Courtney,"Courtney, Joe",CT,2,2017,"Dublin, Ireland",Original,9/16/2017,9/20/2017,CT District Export Council
500018283,Joe Courtney,"Courtney, Joe",CT,2,2017,"Manchester, United Kingdom",Original,9/16/2017,9/20/2017,CT District Export Council
500018284,Rick Larsen,"Larsen, Rick",WA,2,2017,"Beijing, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018284,Rick Larsen,"Larsen, Rick",WA,2,2017,"Jinan, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018284,Rick Larsen,"Larsen, Rick",WA,2,2017,"Qufu, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018286,David Young,"Young, David",IA,3,2017,"Beijing, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018286,David Young,"Young, David",IA,3,2017,"Jinan, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018286,David Young,"Young, David",IA,3,2017,"Qufu, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018287,Rachel Collins,"Davis, Rodney",IL,13,2017,"Hillsdale, MI",Original,9/21/2017,9/24/2017,Hillsdale College
500018288,Svetlana Matt,"McNerney, Jerry",CA,9,2017,"San Francisco, CA",Amendment,9/10/2017,9/13/2017,CTIA The Wireless Association
500018289,Aruna Kalyanam,"Brady, Kevin",TX,8,2017,"Los Angeles, CA",Original,9/20/2017,9/23/2017,ACT The App Association
500018290,Sean Maloney,"Maloney, Sean",NY,18,2017,"Beijing, China",Original,9/16/2017,9/24/2017,National Committee on US-China Relations
500018290,Sean Maloney,"Maloney, Sean",NY,18,2017,"Jinan, China",Original,9/16/2017,9/24/2017,National Committee on US-China Relations
500018290,Sean Maloney,"Maloney, Sean",NY,18,2017,"Qufu, China",Original,9/16/2017,9/24/2017,National Committee on US-China Relations
500018291,Brad Wenstrup,"Wenstrup, Brad",OH,2,2017,"Krakow, Poland",Original,9/17/2017,9/21/2017,From the Depths
500018291,Brad Wenstrup,"Wenstrup, Brad",OH,2,2017,"Warsaw, Poland",Original,9/17/2017,9/21/2017,From the Depths
500018292,Michael Chernin,"Lieu, Ted",CA,33,2017,"Los Angeles, CA",Original,9/20/2017,9/23/2017,ACT The App Association
500018293,James Tyler Grimm,"Issa, Darrell",CA,49,2017,"Los Angeles, CA",Original,9/20/2017,9/23/2017,ACT The App Association
500018294,Ralph Abraham,"Abraham, Ralph",LA,5,2017,"Krakow, Poland",Original,9/16/2017,9/21/2017,From the Depths
500018294,Ralph Abraham,"Abraham, Ralph",LA,5,2017,"Warsaw, Poland",Original,9/16/2017,9/21/2017,From the Depths
500018295,Ryan Dattilo,"Goodlatte, Bob",VA,6,2017,"Santa Monica, CA",Original,9/20/2017,9/24/2017,ACT The App Association
500018296,Gregorio Sablan,"Sablan, Gregorio",MP,0,2017,"Beijing, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018296,Gregorio Sablan,"Sablan, Gregorio",MP,0,2017,"Jinan, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018296,Gregorio Sablan,"Sablan, Gregorio",MP,0,2017,"Qufu, China",Original,9/15/2017,9/24/2017,National Committee on US-China Relations
500018297,Dorcas Adekunle,"Watson Coleman, Bonnie",NJ,12,2017,"Jackson, MS",Original,9/29/2017,9/30/2017,National Foster Youth Institute
500018299,Michael Ciminna,"Bilirakis, Gus",FL,12,2017,"Reykjavic, Iceland",Original,9/30/2017,10/7/2017,US Association of Former Members of Congress
500018299,Michael Ciminna,"Bilirakis, Gus",FL,12,2017,"Selfoss, Iceland",Original,9/30/2017,10/7/2017,US Association of Former Members of Congress
500018300,Rachel Barkley,"McMorris Rodgers, Cathy",WA,5,2017,"Hillsdale, MI",Original,9/21/2017,9/24/2017,Hillsdale College
500018301,Peter King,"King, Peter",NY,2,2017,"South Bend, IN",Original,9/28/2017,10/1/2017,University of Notre Dame Keough School of Global Affairs
500018302,Andre Carson,"Carson, Andre",IN,7,2017,"Providence, RI",Original,9/28/2017,9/29/2017,AMC Networks
500018303,Kimberly Rudolph,"Carson, Andre",IN,7,2017,"Providence, RI",Original,9/28/2017,9/29/2017,AMC Networks
500018304,Brenda Lawrence,"Lawrence, Brenda",MI,14,2017,"Greenwood, MS",Original,9/29/2017,9/30/2017,National Foster Youth Institute
500018304,Brenda Lawrence,"Lawrence, Brenda",MI,14,2017,"Jackson, MS",Original,9/29/2017,9/30/2017,National Foster Youth Institute
500018305,Robert Edmonson,"Pelosi, Nancy",CA,12,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018306,Paul Gage,"Schrader, Kurt",OR,5,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Cheritable Trusts
500018307,Bertha Alisia Guerrero,"Gomez, Jimmy",CA,34,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018308,Michael Iger,"Maloney, Carolyn",NY,12,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018309,Mark Henson,"Himes, James",CT,4,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018310,Mark Cruz,"Rokita, Todd",IN,4,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trust
500018311,Ritika Robertson,"Buck, Ken",CO,4,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trust
500018312,Adam Minehardt,"Velazquez, Nydia",NY,7,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018313,David Wysong,"O'Rourke, Beto",TX,16,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018314,Christine Biron,"Soto, Darren",FL,9,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018315,Rachel Ver Velde,"Grothman, Glenn",WI,6,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018316,Kelly Ann Shaw,"Brady, Kevin",TX,8,2017,"New York, NY",Original,10/1/2017,10/2/2017,Columbia Law School
500018317,Thomas Van Flein,"Gosar, Paul",AZ,4,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018318,Allison Myhre,"Peterson, Collin",MN,7,2017,"Reykjavic, Iceland",Original,9/30/2017,10/7/2017,US Association of Former Members of Congress
500018318,Allison Myhre,"Peterson, Collin",MN,7,2017,"Selfoss, Iceland",Original,9/30/2017,10/7/2017,US Association of Former Members of Congress
500018319,Karen E. Christian,"Walden, Greg",OR,2,2017,"New York, NY",Original,10/3/2017,10/4/2017,Practising Law Institute
500018320,Stanley V. White,"Brady, Robert",PA,1,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018321,Timothy D. Hysom,"Lowenthal, Alan",CA,47,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018322,Minh Ta,"Blunt Rochester, Lisa",DE,0,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018323,Craig Roberts,"Shimkus, John",IL,15,2017,"Philadelphia, PA",Original,10/7/2017,10/9/2017,Pew Charitable Trusts
500018324,Michael Maitland,"Norcross, Donald",NJ,1,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018325,Justin Wein,"Price, David",NC,4,2017,"Warsaw, Poland",Original,10/9/2017,10/13/2017,Aspen Institute Congressional Program
500018326,Lisa Sherman,"Davis, Susan",CA,53,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018327,Shana Chandler,"Smith, Adam",WA,9,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018328,Patrick J. Conroy,"Conroy, Patrick J.",,,2017,"Cleveland, OH",Original,10/5/2017,10/5/2017,Loyola Club of Cleveland
500018329,David Alan Cavell,"Graves, Garret",LA,6,2017,"Reykjavik, Iceland",Original,9/30/2017,10/8/2017,US Association of Former Members of Congress
500018329,David Alan Cavell,"Graves, Garret",LA,6,2017,"Sefloss, Iceland",Original,9/30/2017,10/8/2017,US Association of Former Members of Congress
500018330,Steve Russell,"Russell, Steve",OK,5,2017,"Warsaw, Poland",Amendment,9/16/2017,9/21/2017,From the Depths
500018331,Caroline Cash,"Comer, James",KY,1,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018332,Nicholas Schemmel,"Carter, Earl",GA,1,2017,"Delta, PA",Original,10/16/2017,10/16/2017,Foundation for Nuclear Studies
500018333,Kelle Strickland,"Irving, Paul D.",,,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018334,Donna Cassutt,"Ellison, Keith",MN,5,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018335,Dylan Moore,"Bucshon, Larry",IN,8,2017,"Delta, PA",Original,10/16/2017,10/16/2017,Foundation for Nuclear Studies
500018336,William Tranghese,"Neal, Richard",MA,1,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018337,Stoney Burke,"Hurd, Will",TX,23,2017,"Philadelphia, PA",Original,10/7/2017,10/9/2017,Pew Charitable Trusts
500018338,Dave Rardin,"Johnson, Bill",OH,6,2017,"Delta, PA",Original,10/16/2017,10/16/2017,Foundation for Nuclear Studies
500018339,Austin Weatherford,"Kinzinger, Adam",IL,16,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018340,Troy Clair,"Butterfield, G.",NC,1,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018341,Brendan Belair,"Collins, Doug",GA,9,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018342,Juan Hinojosa,"Quigley, Mike",IL,5,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018343,Justin Oswald,"Meng, Grace",NY,6,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018344,Angela Ramirez,"Lujan, Ben",NM,3,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018345,Bob Haueter,"Farenthold, Blake",TX,27,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018346,Emily Richardson,"Price, David",NC,4,2017,"Raleigh, NC",Original,10/12/2017,10/13/2017,Alliance to Save Energy
500018347,Robert Adkerson,"Price, David",NC,4,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018348,Jon Pyatt,"Loudermilk, Barry",GA,11,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018349,Mark Edward Dreiling,"Bacon, Don",NE,2,2017,"Philadephia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018350,David Leighton-Lucas,"Doyle, Michael",PA,14,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018351,Bethany Beausang,"Pingree, Chellie",ME,1,2017,"Reykjavik, Iceland",Original,9/30/2017,10/7/2017,US Association of Former Members of Congress
500018351,Bethany Beausang,"Pingree, Chellie",ME,1,2017,"Selfoss, Iceland",Original,9/30/2017,10/7/2017,US Association of Former Members of Congress
500018352,Jay Gertsema,"Titus, Dina",NV,1,2017,"Philadelphia, PA",Original,10/7/2017,10/9/2017,Pew Charitable Trusts
500018353,Raven Reeder,"Norton, Eleanor",DC,0,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018355,Robert Hicks,"Brooks, Susan",IN,5,2017,"Peach Bottom, PA",Original,10/16/2017,10/16/2017,Foundation for Nuclear Studies
500018357,Jonathan Gray,"Mullin, Markwayne",OK,2,2017,"Delta, PA",Original,10/16/2017,10/16/2017,Foundation for Nuclear Studies
500018358,Tricia Russell,"Gottheimer, Josh",NJ,5,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018361,Lesley Robinson,"Gianforte, Greg",MT,0,2017,"Reykavik, Iceland",Original,9/30/2017,10/8/2017,US Association of Former Members
500018361,Lesley Robinson,"Gianforte, Greg",MT,0,2017,"Selfoss, Iceland",Original,9/30/2017,10/8/2017,US Association of Former Members
500018362,John McCarthy,"Boyle, Brendan",PA,13,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018363,Laurie Saroff,"Correa, J.",CA,46,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018364,Emily Burns,"Garamendi, John",CA,3,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018365,Vernon Simms,"Cummings, Elijah",MD,7,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018366,Jeremy Joseph,"Moulton, Seth",MA,6,2017,"Philadelphia, PA",Original,10/7/2017,10/8/2017,Pew Charitable Trusts
500018367,Michael Mansour,"Comstock, Barbara",VA,10,2017,"Berlin, Germany",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500018367,Michael Mansour,"Comstock, Barbara",VA,10,2017,"Brussels, Belgium",Amendment,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
