,Doc.ID,Filer.Name,Member.Name,State,District,Year,Destination,Filing.Type,Departure.Date,Return.Date,Travel.Sponsor
5105,500012296,Douglas Sachtleben,"Fleming, John",LA,4,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5106,500012297,Darrell Jordan Jr.,"Graves, Sam",MO,6,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5107,500012298,Maryam Brown,"Boehner, John A.",OH,8,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-15,The Congressional Institute
5108,500012299,Timothy Tarpley,"Poe, Ted",TX,2,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-15,The Congressional Institute
5109,500012300,Ross Groen,"Foxx, Virginia",NC,5,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5110,500012301,Karen Williams,"Southerland, Steve",FL,2,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5111,500012302,Christopher Vieson,"Cantor, Eric",VA,7,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-13,The Congressional Institute
5112,500012303,Spencer Bachus,"Bachus, Spencer",AL,6,2014,"Palm Beach, FL",Original,2014-06-22,2014-06-23,The Alabama Bankers Association
5113,500012304,Dan Kotman,"Bachmann, Michele",MN,6,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5114,500012305,Philip Newman,"Meadows, Mark",NC,11,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5115,500012306,Troy Young,"Kline, John",MN,2,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5116,500012311,Larry Calhoun,"Yoho, Ted",FL,3,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,Congressional Institute
5117,500012312,Robert Reid,"Hudson, Richard",NC,8,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5118,500012313,Laurie Shea Snider Miller,"Rogers, Mike",AL,3,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,Congressional Institute
5119,500012314,Amy Pennington,"Beutler, Jaime Herrera",WA,3,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5120,500012315,Brian Kaveney,"Yoho, Ted",FL,3,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5121,500012316,Elizabeth C. Dillon,"DeSantis, Ron",FL,6,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,Congressional Institute
5122,500012317,Greg Brooks,"Wenstrup, Brad",OH,2,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,Congressional Institute
5123,500012318,Annie Clark,"Turner, Michael",OH,10,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,Congressional Institute
5124,500012319,Jordan Langdon,"Denham, Jeff",CA,10,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5125,500012320,Edward M. Yap,"Rothfus, Keith",PA,12,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5126,500012321,Danielle Adams,"Stivers, Steve",OH,15,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5127,500012322,Alyssa Farah,"Meadows, Mark",NC,11,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-13,The Congressional Institute
5128,500012323,Keith Ellison,"Ellison, Keith",MN,5,2014,"Washington, DC",Original,2014-06-21,2014-06-22,ABC News
5129,500012324,Larry Farnsworth,"Terry, Lee",NE,2,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5130,500012325,Emily Miller,"Joyce, David",OH,14,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5131,500012326,Robin Kelly,"Kelly, Robin",IL,2,2014,"Havana, Cuba",Original,2014-06-26,2014-06-29,Center for Democracy in the Americas
5132,500012327,Barbara Lee,"Lee, Barbara",CA,13,2014,"Havana, Cuba",Original,2014-06-26,2014-07-01,Center for Democracy in the Americas
5133,500012329,Arthur Estopinan,"Ros-Lehtinen, Ileana",FL,27,2014,"Villepinte, France",Original,2014-06-26,2014-06-29,The Organization of Iranian American Communities
5134,500012330,Ted Poe,"Poe, Ted",TX,2,2014,"Paris, France",Original,2014-06-26,2014-06-28,The Organization of Iranian American Communities
5135,500012330,Ted Poe,"Poe, Ted",TX,2,2014,"Villepinte, France",Original,2014-06-26,2014-06-28,The Organization of Iranian American Communities
5136,500012331,Heidi Stirrup,"Upton, Fred",MI,6,2014,"New York, NY",Original,2014-06-30,2014-06-30,Weill Cornell Medical College
5137,500012332,Warren Kirk Bell,"Coble, Howard",NC,6,2014,"Paris, France",Original,2014-06-26,2014-06-29,"Organization of Iranian American Communities, Inc."
5138,500012332,Warren Kirk Bell,"Coble, Howard",NC,6,2014,"Villipinte, France",Original,2014-06-26,2014-06-29,"Organization of Iranian American Communities, Inc."
5139,500012333,Lorretta Sanchez,"Sanchez, Loretta",CA,46,2014,"Paris, France",Original,2014-06-26,2014-06-29,"Organization of Iranian American Communities, Inc."
5140,500012333,Lorretta Sanchez,"Sanchez, Loretta",CA,46,2014,"Villepinte, France",Original,2014-06-26,2014-06-29,"Organization of Iranian American Communities, Inc."
5141,500012334,Loretta Sanchez,"Sanchez, Loretta",CA,46,2014,"Bucharest, Romania",Original,2014-06-29,2014-07-02,German Marshall Fund of the United States
5142,500012335,Anna Eshoo,"Eshoo, Anna",CA,18,2014,"Havana, Cuba",Original,2014-06-26,2014-07-01,Center for Democracy in the Americas
5143,500012336,Donna F. Edwards,"Edwards, Donna F.",MD,4,2014,"Albuquerque, NM",Original,2014-06-26,2014-06-27,National Organization for Women
5144,500012339,Brian C. Griffith,"Chabot, Steve",OH,1,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5145,500012340,Maxine Waters,"Waters, Maxine",CA,43,2014,"Chicago, IL",Original,2014-07-27,2014-07-28,Rainbow PUSH Coalition
5146,500012341,Jaclyn Louis,"Marino, Tom",PA,10,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,Congressional Institute
5147,500012345,Matthew Chisholm,"Bentivolio, Kerry L.",MI,11,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5148,500012346,Jirair Ratevosian,"Lee, Barbara",CA,13,2014,"Havana, Cuba",Original,2014-06-26,2014-07-03,Center for Democracy in the Americas
5149,500012347,Betty McCollum,"McCollum, Betty",MN,4,2014,"Havana, Cuba",Original,2014-06-27,2014-07-01,Center for Democracy in Americas
5150,500012348,Mark Dawson,"Aderholt, Robert",AL,4,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5151,500012349,Rosa DeLauro,"DeLauro, Rosa",CT,3,2014,"Havana, Cuba",Original,2014-06-26,2014-07-01,Center for Democracy in the Americas
5152,500012350,Jeff Lowenstein,"Schiff, Adam",CA,28,2014,"Tokyo, Japan",Original,2014-06-28,2014-07-06,Japan Center for International Exchange
5153,500012351,Chris Meekins,"Harris, Andy",MD,1,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5154,500012353,Colleen Nguyen,"Israel, Steve",NY,3,2014,"New York, NY",Original,2014-06-29,2014-06-30,Weill Cornell Medical College
5155,500012357,George Miller,"Miller, George",CA,11,2014,"Berlin, Germany",Original,2014-06-30,2014-07-03,Hans Boeckler Foundation
5156,500012358,Aaron Hiller,"Conyers, John",MI,13,2014,"Tokyo, Japan",Original,2014-06-28,2014-07-05,Japan Center for International Exchange
5157,500012359,Erik Paulsen,"Paulsen, Erik",MN,3,2014,"Miami, FL",Original,2014-02-21,2014-02-22,The Information Technology & Innovation Foundation
5158,500012360,Alison Lynn,"Thornberry, Mac",TX,13,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5159,500012361,Danny K. Davis,"Davis, Danny",IL,7,2014,"Paris, France",Original,2014-06-26,2014-06-28,The Organization of Iranian American Communities (OIAC)
5160,500012362,Mary Frances Repko,"Hoyer, Steny",MD,5,2014,"Tokyo, Japan",Original,2014-06-28,2014-07-05,Japan Center for International Exchange
5161,500012363,Joshua Baggett,"Kinzinger, Adam",IL,16,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5162,500012363,Joshua Baggett,"Kinzinger, Adam",IL,16,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5163,500012363,Joshua Baggett,"Kinzinger, Adam",IL,16,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5164,500012364,Molly Newell,"Messer, Luke",IN,6,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-07,American Israel Education Foundation
5165,500012364,Molly Newell,"Messer, Luke",IN,6,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-07,American Israel Education Foundation
5166,500012364,Molly Newell,"Messer, Luke",IN,6,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-07,American Israel Education Foundation
5167,500012365,Andy Flick,"Costa, Jim",CA,16,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5168,500012365,Andy Flick,"Costa, Jim",CA,16,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5169,500012365,Andy Flick,"Costa, Jim",CA,16,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5170,500012366,Paul Mandelson,"Brooks, Susan",IN,5,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5171,500012366,Paul Mandelson,"Brooks, Susan",IN,5,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5172,500012366,Paul Mandelson,"Brooks, Susan",IN,5,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5173,500012372,Michael Shapiro,"Roskam, Peter",IL,6,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5174,500012372,Michael Shapiro,"Roskam, Peter",IL,6,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5175,500012372,Michael Shapiro,"Roskam, Peter",IL,6,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5176,500012373,Tim Itnyre,"Cook, Paul",CA,8,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5177,500012373,Tim Itnyre,"Cook, Paul",CA,8,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5178,500012373,Tim Itnyre,"Cook, Paul",CA,8,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5179,500012374,Anne Sokolov,"Ryan, Tim",OH,13,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5180,500012374,Anne Sokolov,"Ryan, Tim",OH,13,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5181,500012374,Anne Sokolov,"Ryan, Tim",OH,13,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5182,500012375,Terra Sabag,"Larsen, Rick",WA,2,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-07,American Israel Education Foundation
5183,500012375,Terra Sabag,"Larsen, Rick",WA,2,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-07,American Israel Education Foundation
5184,500012375,Terra Sabag,"Larsen, Rick",WA,2,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-07,American Israel Education Foundation
5185,500012376,Jesse Haladay,"Thompson, Mike",CA,5,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5186,500012376,Jesse Haladay,"Thompson, Mike",CA,5,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5187,500012376,Jesse Haladay,"Thompson, Mike",CA,5,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5188,500012377,Ian Rayder,"Wasserman Schultz, Debbie",FL,23,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5189,500012377,Ian Rayder,"Wasserman Schultz, Debbie",FL,23,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5190,500012377,Ian Rayder,"Wasserman Schultz, Debbie",FL,23,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5191,500012378,Melissa Medina,"Royce, Edward",CA,39,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5192,500012378,Melissa Medina,"Royce, Edward",CA,39,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5193,500012378,Melissa Medina,"Royce, Edward",CA,39,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5194,500012387,Alem Tewoldeberhan,"Jackson Lee, Sheila",TX,18,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5195,500012387,Alem Tewoldeberhan,"Jackson Lee, Sheila",TX,18,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5196,500012387,Alem Tewoldeberhan,"Jackson Lee, Sheila",TX,18,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5197,500012388,Clifton Williams,"Fudge, Marcia",OH,11,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5198,500012388,Clifton Williams,"Fudge, Marcia",OH,11,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5199,500012388,Clifton Williams,"Fudge, Marcia",OH,11,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5200,500012389,Nathan Gately,"Ros-Lehtinen, Ileana",FL,27,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5201,500012389,Nathan Gately,"Ros-Lehtinen, Ileana",FL,27,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5202,500012389,Nathan Gately,"Ros-Lehtinen, Ileana",FL,27,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5203,500012390,John Thomas,"Rigell, E. Scott",VA,2,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5204,500012390,John Thomas,"Rigell, E. Scott",VA,2,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5205,500012390,John Thomas,"Rigell, E. Scott",VA,2,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5206,500012391,Ashley Shillingsburg,"Brady, Robert",PA,1,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5207,500012391,Ashley Shillingsburg,"Brady, Robert",PA,1,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5208,500012391,Ashley Shillingsburg,"Brady, Robert",PA,1,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5209,500012392,Shira Siegel,"Quigley, Mike",IL,5,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5210,500012392,Shira Siegel,"Quigley, Mike",IL,5,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5211,500012392,Shira Siegel,"Quigley, Mike",IL,5,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5212,500012393,Chris Kelley,"Veasey, Marc",TX,33,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5213,500012393,Chris Kelley,"Veasey, Marc",TX,33,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5214,500012393,Chris Kelley,"Veasey, Marc",TX,33,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5215,500012394,Christopher Hodgson,"Scalise, Steve",LA,1,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5216,500012394,Christopher Hodgson,"Scalise, Steve",LA,1,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5217,500012394,Christopher Hodgson,"Scalise, Steve",LA,1,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5218,500012395,Shannon McGahn,"Hensarling, Jeb",TX,5,2014,"Hot Springs, VA",Original,2014-05-01,2014-05-03,Congressional Institute
5219,500012396,Jonathan Nabavi,"Holding, George",NC,2,2014,"Philadelphia, PA",Original,2014-06-12,2014-06-14,The Congressional Institute
5220,500012397,Donna F. Edwards,"Edwards, Donna F.",MD,4,2014,"Los Angeles, CA",Original,2014-07-11,2014-07-12,"Maher Live, Inc."
5221,500012398,Jenny Wood,"Bass, Karen",CA,37,2014,"Columbia, MO",Original,2014-07-06,2014-07-07,National Foster Youth Institute
5222,500012399,Adriane Alicea,"Bass, Karen",CA,37,2014,"Columbia, MO",Original,2014-07-06,2014-07-07,National Foster Youth Institute
5223,500012400,Karen Bass,"Bass, Karen",CA,37,2014,"Columbia, MO",Original,2014-07-06,2014-07-07,National Foster Youth Institute
5224,500012401,Dana Rohrabacher,"Rohrabacher, Dana",CA,48,2014,"Las Vegas, NV",Original,2014-07-07,2014-07-08,The Heartland Institute
5225,500012402,Maxine Waters,"Waters, Maxine",CA,43,2014,"New Orleans, LA",Original,2014-07-04,2014-07-07,The Essence Festival
5226,500012404,Ruth Guerra,"Johnson, Sam",TX,3,2014,"Philadelphia, PA",Amendment,2014-06-12,2014-06-14,The Congressional Institute
5227,500012408,Luke Burke,"McCaul, Michael",TX,10,2014,"Jerusalem, Israel",Original,2014-06-29,2014-07-08,Foundation for Defense of Democracies
5228,500012408,Luke Burke,"McCaul, Michael",TX,10,2014,"Tel Aviv, Israel",Original,2014-06-29,2014-07-08,Foundation for Defense of Democracies
5229,500012409,James Mazol,"Bridenstine, Jim",OK,1,2014,"Jerusalem, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5230,500012409,James Mazol,"Bridenstine, Jim",OK,1,2014,"Tel Aviv, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5231,500012409,James Mazol,"Bridenstine, Jim",OK,1,2014,"Tiberias, Israel",Original,2014-06-28,2014-07-06,American Israel Education Foundation
5232,500012410,Alexis Alber,"Hartzler, Vicky",MO,4,2014,"Columbia, MD",Original,2014-07-06,2014-07-07,National Foster Youth Institute
5233,500012411,Austin Weatherford,"Kinzinger, Adam",IL,16,2014,"Cambridge, MD",Original,2014-07-16,2014-07-20,Main Street Partnership
5234,500012412,Christa Johnson,"Ross, Dennis",FL,15,2014,"New York, NY",Original,2014-07-17,2014-07-18,Depository Trust & Clearing Corporation and McGraw Hill Financial
5235,500012413,Pete Meachum,"Duffy, Sean",WI,7,2014,"New York, NY",Original,2014-07-17,2014-07-18,Depository Trust & Clearing Corporation and McGraw Hill Financial
5236,500012414,Amie Woeber,"Duffy, Sean",WI,7,2014,"New York, NY",Original,2014-07-18,2014-07-18,Depository Trust & Clearing Corporation and McGraw Hill Financial
5237,500012416,Justin Stokes,"Hanna, Richard L.",NY,22,2014,"Cambridge, MD",Original,2014-07-18,2014-07-20,Main Street Partnership
5238,500012417,Timothy Kolpien,"Reed, Tom",NY,23,2014,"Cambridge, MD",Original,2014-07-18,2014-07-19,Main Street Partnership
5239,500012418,Tom Reed,"Reed, Tom",NY,23,2014,"Cambridge, MD",Original,2014-07-18,2014-07-19,Main Street Partnership
5240,500012419,James Mitchell,"Lance, Leonard",NJ,7,2014,"Cambridge, MD",Original,2014-07-18,2014-07-20,Main Street Partnership
5241,500012420,Kevin Fogarty,"King, Peter",NY,2,2014,"Cambridge, MD",Original,2014-07-18,2014-07-20,Main Street Partnership
5242,500012421,Brian Schubert,"Meehan, Patrick",PA,7,2014,"Cambridge, MD",Original,2014-07-18,2014-07-20,Main Street Partnership
5243,500012422,Kristeen Witt,"Camp, Dave",MI,4,2014,"New York, NY",Original,2014-07-21,2014-07-23,Practicing Law Institute
5244,500012424,Michele Bachmann,"Bachmann, Michele",MN,6,2014,"Denver, CO",Original,2014-07-18,2014-07-20,Centennial Institute at Colorado Christian University
5245,500012427,Kelli Briggs,"Tiberi, Patrick",OH,12,2014,"Cambridge, MD",Original,2014-07-18,2014-07-20,Main Street Partnership
5246,500012428,William Y. Anderson,"Scott, David",GA,13,2014,"New York, NY",Original,2014-07-17,2014-07-19,Depository Trust & Clearing Corporation and McGraw Hill Financial
5247,500012430,Rick Limardo,"Renacci, James",OH,16,2014,"Cambridge, MD",Original,2014-07-20,2014-07-22,Main Street Partnership
5248,500012431,Sajit Gandhi,"Engel, Eliot",NY,16,2014,"Aspen, CO",Original,2014-06-29,2014-07-03,The Aspen Institute
5249,500012432,Lara Driscoe,"Wagner, Ann",MO,2,2014,"New York, NY",Original,2014-07-17,2014-07-18,The Depository Trust & Clearing Corporation
5250,500012433,Stephanie Valle,"Gibson, Christopher P.",NY,19,2014,"Cambridge, MD",Original,2014-07-18,2014-07-20,Main Street Partnership
5251,500012434,Donna F. Edwards,"Edwards, Donna F.",MD,4,2014,"San Jose, CA",Original,2014-07-26,2014-07-27,Space Frontier Foundation
5252,500012435,Vincent Fong,"McCarthy, Kevin",CA,23,2014,"Aspen, CO",Original,2014-07-28,2014-08-01,Aspen Institute
5253,500012436,Sean Snyder,"Hanna, Richard L.",NY,22,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5254,500012437,Anne Sokolov,"Ryan, Tim",OH,13,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5255,500012438,Jenny Perrino,"Kaptur, Marcy",OH,9,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5256,500012439,Elizabeth Albertine,"DeLauro, Rosa",CT,3,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5257,500012440,Cheryl Hoffman,"Slaughter, Louise",NY,25,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5258,500012441,Jenn Holcomb,"McCollum, Betty",MN,4,2014,"New York, NY",Original,2014-07-31,2014-08-01,UN Foundation
5259,500012442,Lucy Hankinson,"McCollum, Betty",MN,4,2014,"New York, NY",Original,2014-07-31,2014-08-03,United Nations Foundation
5260,500012443,Joaquin Castro,"Castro, Joaquin",TX,20,2014,"New York, NY",Original,2014-08-02,2014-08-03,ABC News
5261,500012444,Erin O'Quinn,"Bera, Ami",CA,7,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5262,500012445,Sara Nitz,"Bass, Karen",CA,37,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5263,500012446,Waverly Gordon,"Schakowsky, Janice",IL,9,2014,"New York, NY",Original,2014-07-31,2014-08-02,UN Foundation
5264,500012447,Kelsey Moran,"Frankel, Lois",FL,21,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5265,500012448,Rich Williams,"Miller, George",CA,11,2014,"Charlottesville, VA",Original,2014-08-05,2014-08-07,"Postsecondary National Policy Institute (PNPI), New America Foundation"
5266,500012449,Emily Slack,"Kline, John",MN,2,2014,"Charlottesville, VA",Original,2014-08-05,2014-08-07,"Postsecondary National Policy Institute (PNPI), New America Foundation"
5267,500012450,Brian Melnyk,"Kline, John",MN,2,2014,"Charlottesville, VA",Original,2014-08-05,2014-08-07,"Postsecondary National Policy Institute (PNPI), New America Foundation"
5268,500012451,Eamonn Collins,"Miller, George",CA,11,2014,"Charlottesville, VA",Original,2014-08-05,2014-08-07,"Postsecondary National Policy Institute (PNPI), New America Foundation"
5269,500012452,Christopher Wells Ingraham,"Bridenstine, Jim",OK,1,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,American Exploration and Production Council
5270,500012453,Michael Horder,"Conaway, K.",TX,11,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,American Exploration and Production Council
5271,500012454,Michael Stwarka,"Mullin, Markwayne",OK,2,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,American Exploration and Production Council
5272,500012455,Whitney McMahon,"Gohmert, Louie",TX,1,2014,"Oklahoma City, OK",Original,2014-08-02,2014-08-06,AXPC (American Exploration and Production Council)
5273,500012456,Robert MacGregor,"Pearce, Stevan",NM,2,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,AXPC
5274,500012457,Eric Gustafson,"Flores, Bill",TX,17,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,AXPC (American Exploration and Production Council)
5275,500012458,Jonathan Oehmen,"Flores, Bill",TX,17,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,AXPC
5276,500012459,Jared Hawes,"Veasey, Marc",TX,33,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,AXPC
5277,500012462,Chris Marohl,"Cramer, Kevin",ND,0,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,AXPC (American Exploration and Production Council)
5278,500012463,"John E. ""Jett"" Thompson, III","Johnson, Sam",TX,3,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,American Exploration and Production Council
5279,500012464,Tatiana Calderon,"Moore, Gwen",WI,4,2014,New York. NY,Original,2014-07-31,2014-08-01,United Nations Foundation
5280,500012465,Alicia Molt,"Pocan, Mark",WI,2,2014,"New York, NY",Original,2014-07-31,2014-08-01,United Nations Foundation
5281,500012466,Valerie Manak,"Lankford, James",OK,5,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-08,American Exploration and Production Council
5282,500012468,Mallory Brianna Hewett,"Rice, Tom",SC,7,2014,"Aiken, SC",Original,2014-08-13,2014-08-15,SRS Community Reuse Organization
5283,500012468,Mallory Brianna Hewett,"Rice, Tom",SC,7,2014,"Augusta, GA",Original,2014-08-13,2014-08-15,SRS Community Reuse Organization
5284,500012468,Mallory Brianna Hewett,"Rice, Tom",SC,7,2014,"North Augusta, SC",Original,2014-08-13,2014-08-15,SRS Community Reuse Organization
5285,500012469,John Seale,"Scalise, Steve",LA,1,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,AXPC (American Exploration and Production Council)
5286,500012471,Caleb Paxton,"Duncan, Jeff",SC,3,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,American Exploration and Production Council
5287,500012472,Scott Ferguson,"Lucas, Frank",OK,3,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,American Exploration and Production Council
5288,500012473,Jacqueline Eufrausino,"Cardenas, Tony",CA,29,2014,"Mexico City, Mexico",Original,2014-07-28,2014-08-01,National Democratic Institute and the Endowment for Democracy
5289,500012474,Frederica S. Wilson,"Wilson, Frederica",FL,24,2014,"Tunica, MS",Original,2014-08-07,2014-08-10,Congressional Black Caucus Institute
5290,500012475,JT Mackey,"Kinzinger, Adam",IL,16,2014,"Chicago, IL",Original,2014-08-12,2014-08-17,"Growmark, Illinois Corn Marketing Board, Illinois Soybean Program Operating Board"
5291,500012476,Nishith Pandya,"Rush, Bobby",IL,1,2014,"Chicago, IL",Original,2014-08-12,2014-08-14,"Growmark, Illinois Corn Marketing Board, Illinois Soybean Program Operating Board"
5292,500012477,Kara Allen,"Tonko, Paul",NY,20,2014,"Oklahoma City, OK",Original,2014-08-04,2014-08-06,American Exploration and Production Council (AXPC)
